timestamp,humidity,pm_2_5,pm_2_5_sp,temperature,pm_2_5_lag_1,pm_2_5_lag_2,pm_2_5_lag_3,pm_2_5_lag_4,pm_2_5_lag_5,pm_2_5_lag_6,pm_2_5_lag_7
2022-08-16 07:00:00,51.92395797,14.01282599,14.25555556,32.45992304,21.67791304,20.9637263,28.01920861,26.38685794,16.14877301,26.39110484,13.73925926
2022-08-17 07:00:00,58.18363174,12.00498275,12.13376773,30.96182445,14.01282599,21.67791304,20.9637263,28.01920861,26.38685794,16.14877301,26.39110484
2022-08-18 07:00:00,49.92280644,8.961520631,9.112604263,33.43947173,12.00498275,14.01282599,21.67791304,20.9637263,28.01920861,26.38685794,16.14877301
2022-08-19 07:00:00,53.82271139,21.54428621,26.15,32.83869792,8.961520631,12.00498275,14.01282599,21.67791304,20.9637263,28.01920861,26.38685794
2022-08-20 07:00:00,55.52688916,21.26336025,23.89200615,31.74822829,21.54428621,8.961520631,12.00498275,14.01282599,21.67791304,20.9637263,28.01920861
2022-08-21 07:00:00,47.77572533,10.8077911,11.23620026,33.47006846,21.26336025,21.54428621,8.961520631,12.00498275,14.01282599,21.67791304,20.9637263
2022-08-22 07:00:00,57.7701708,7.989302525,8.539119282,30.01525011,10.8077911,21.26336025,21.54428621,8.961520631,12.00498275,14.01282599,21.67791304
2022-08-23 07:00:00,51.70474396,12.4315515,12.88053866,31.95340573,7.989302525,10.8077911,21.26336025,21.54428621,8.961520631,12.00498275,14.01282599
2022-08-24 07:00:00,56.69667769,15.40531561,16.03844328,30.95623636,12.4315515,7.989302525,10.8077911,21.26336025,21.54428621,8.961520631,12.00498275
2022-08-25 07:00:00,54.24029125,16.84447005,18.66487524,32.24165451,15.40531561,12.4315515,7.989302525,10.8077911,21.26336025,21.54428621,8.961520631
2022-08-26 07:00:00,53.80657441,13.82055215,15.00421456,32.26134483,16.84447005,15.40531561,12.4315515,7.989302525,10.8077911,21.26336025,21.54428621
2022-08-27 07:00:00,52.77653725,13.15752949,13.52202567,32.49836975,13.82055215,16.84447005,15.40531561,12.4315515,7.989302525,10.8077911,21.26336025
2022-08-28 07:00:00,60.66334497,14.62074074,15.27535159,30.50780903,13.15752949,13.82055215,16.84447005,15.40531561,12.4315515,7.989302525,10.8077911
2022-08-29 07:00:00,54.27892424,13.06290756,13.62945915,32.37823936,14.62074074,13.15752949,13.82055215,16.84447005,15.40531561,12.4315515,7.989302525
2022-08-30 07:00:00,59.70352384,23.2276076,24.87325581,31.34389922,13.06290756,14.62074074,13.15752949,13.82055215,16.84447005,15.40531561,12.4315515
2022-08-31 07:00:00,54.79612552,15.74960254,16.35515873,32.89787302,23.2276076,13.06290756,14.62074074,13.15752949,13.82055215,16.84447005,15.40531561
2022-09-01 07:00:00,55.42908876,17.07996864,18.33372503,32.21603212,15.74960254,23.2276076,13.06290756,14.62074074,13.15752949,13.82055215,16.84447005
2022-09-02 07:00:00,61.04464873,20.68447001,22.06039441,30.86687346,17.07996864,15.74960254,23.2276076,13.06290756,14.62074074,13.15752949,13.82055215
2022-09-03 07:00:00,54.11446339,10.92186902,11.12102643,32.08703179,20.68447001,17.07996864,15.74960254,23.2276076,13.06290756,14.62074074,13.15752949
2022-09-04 07:00:00,51.05760733,6.00969744,6.055857254,32.61958883,10.92186902,20.68447001,17.07996864,15.74960254,23.2276076,13.06290756,14.62074074
2022-09-05 07:00:00,50.323218,14.48587056,14.99179581,32.46675479,6.00969744,10.92186902,20.68447001,17.07996864,15.74960254,23.2276076,13.06290756
2022-09-06 07:00:00,52.1992854,16.51943614,17.16438941,33.02279249,14.48587056,6.00969744,10.92186902,20.68447001,17.07996864,15.74960254,23.2276076
2022-09-07 07:00:00,56.1158239,12.79034113,13.11757947,31.95779012,16.51943614,14.48587056,6.00969744,10.92186902,20.68447001,17.07996864,15.74960254
2022-09-08 07:00:00,51.46433121,6.751819226,6.807736499,32.45963232,12.79034113,16.51943614,14.48587056,6.00969744,10.92186902,20.68447001,17.07996864
2022-09-09 07:00:00,57.38172139,14.81767571,15.09773913,31.27253217,6.751819226,12.79034113,16.51943614,14.48587056,6.00969744,10.92186902,20.68447001
2022-09-10 07:00:00,52.96692833,18.1369863,19.56709402,32.96107692,14.81767571,6.751819226,12.79034113,16.51943614,14.48587056,6.00969744,10.92186902
2022-09-11 07:00:00,50.18107107,14.19524357,14.55862069,33.49670115,18.1369863,14.81767571,6.751819226,12.79034113,16.51943614,14.48587056,6.00969744
2022-09-12 07:00:00,59.57787608,16.69724087,17.60059613,30.26476155,14.19524357,18.1369863,14.81767571,6.751819226,12.79034113,16.51943614,14.48587056
2022-09-13 07:00:00,58.60314843,18.70263975,19.37291424,30.83883586,16.69724087,14.19524357,18.1369863,14.81767571,6.751819226,12.79034113,16.51943614
2022-09-14 07:00:00,48.49268662,13.00391543,13.4170579,33.67510172,18.70263975,16.69724087,14.19524357,18.1369863,14.81767571,6.751819226,12.79034113
2022-09-15 07:00:00,52.88331859,17.77581642,19.91101322,31.86293833,13.00391543,18.70263975,16.69724087,14.19524357,18.1369863,14.81767571,6.751819226
